"mark-twain_huck-finn" "mark-twain_innocents-abroad" "mark-twain_life-on-mississippi" "mark-twain_roughing-it" "mark-twain_sketches-new-and-old" "mark-twain_tom-sawyer" "mark-twain-and-cd-warner_gilded-age" "warner_backlog-studies" "warner_baddeck-sketches" "warner_being-a-boy" "warner_golden-house" "warner_in-the-levant" "warner_in-the-wilderness" "warner_john-smith" "warner_my-summer-in-a-garden" "warner_my-winter-on-the-nile"
"aisles" 0 0.00204598347868341 0.00205814958631193 0.000594586881035057 0.0030511370570766 0.00846787851416958 0.00187714698686623 0.00191563541626758 0 0 0 0.00282314413562384 0 0 0 0.000577453890306859
"alligator" 0 0 0.0157791468283915 0.000594586881035057 0 0 0 0 0 0 0 0.000705786033905961 0 0 0 0.000577453890306859
"appetite" 0 0.00153448760901256 0.000686049862103978 0.00297293440517528 0.0030511370570766 0.00141131308569493 0.00250286264915497 0.00191563541626758 0 0 0.00126763598565036 0.00141157206781192 0.00563888575617458 0 0.00312646553071752 0.00115490778061372
"appreciation" 0 0.00358047108769597 0.00137209972420796 0.000594586881035057 0.0020340913713844 0 0.00125143132457749 0 0 0 0.00380290795695108 0.00141157206781192 0.0140972143904364 0.00280489173117918 0 0
"arriving" 0.000897529102381145 0.00255747934835426 0.00137209972420796 0.00118917376207011 0 0.00141131308569493 0 0 0 0 0 0.00282314413562384 0 0.00841467519353753 0 0.00288726945153429
"ascending" 0 0.000511495869670852 0.00137209972420796 0.00118917376207011 0.0010170456856922 0 0 0 0 0 0 0.00635207430515365 0.00281944287808729 0.00420733759676876 0 0.00404217723214801
"asks" 0.00179505820476229 0.00153448760901256 0 0.000594586881035057 0.0010170456856922 0 0.00187714698686623 0.00191563541626758 0 0.00862713521596595 0 0.00211735810171788 0 0.00280489173117918 0 0.00404217723214801
"assisted" 0.000897529102381145 0.000511495869670852 0.00205814958631193 0.00118917376207011 0.0010170456856922 0 0.00312857831144371 0.00191563541626758 0 0 0 0.00282314413562384 0.00281944287808729 0.00420733759676876 0 0.00230981556122744
"attractions" 0 0.0010229917393417 0.000686049862103978 0.000594586881035057 0 0 0.00250286264915497 0.00191563541626758 0 0.00287571173865532 0.00380290795695108 0.00282314413562384 0.00281944287808729 0.00140244586558959 0 0.00404217723214801
"backward" 0 0.0010229917393417 0.00274419944841591 0.00237834752414023 0.0020340913713844 0.00423393925708479 0.00125143132457749 0.00383127083253515 0 0 0 0.00141157206781192 0.00563888575617458 0.00140244586558959 0.00312646553071752 0.000577453890306859
"beauties" 0 0.00358047108769597 0 0 0 0.00141131308569493 0.000625715662288743 0.00191563541626758 0.00836143705231472 0 0 0.00211735810171788 0.00281944287808729 0 0.00937939659215257 0.00346472334184115
"berries" 0.00179505820476229 0 0 0.000594586881035057 0 0 0 0.00191563541626758 0 0.00862713521596595 0 0.000705786033905961 0.0253749859027856 0.00280489173117918 0.0187587931843051 0.000577453890306859
"berth" 0.00179505820476229 0.0010229917393417 0.0061744487589358 0.0041621081672454 0.0040681827427688 0.00141131308569493 0.000625715662288743 0 0 0 0 0 0 0 0 0
"boards" 0.00448764551190572 0.000511495869670852 0.00274419944841591 0.00475669504828045 0.0020340913713844 0.00282262617138986 0 0 0.00278714568410491 0.00287571173865532 0.00126763598565036 0 0 0 0 0.000577453890306859
"boat^s" 0 0 0.0144070471041835 0 0 0.00423393925708479 0.000625715662288743 0 0 0 0 0 0 0 0 0.000577453890306859
"bone" 0.00179505820476229 0.00358047108769597 0.000686049862103978 0.00237834752414023 0.00813636548553761 0 0.000625715662288743 0 0 0 0 0.00141157206781192 0 0 0 0.000577453890306859
"chap" 0.00718023281904916 0 0.00411629917262387 0 0.0030511370570766 0.00705656542847465 0.00125143132457749 0 0 0 0.00126763598565036 0 0 0 0 0.000577453890306859
"chased" 0.00359011640952458 0.00153448760901256 0.00274419944841591 0.00356752128621034 0.0010170456856922 0.00423393925708479 0.000625715662288743 0 0 0 0 0 0 0.00420733759676876 0 0.000577453890306859
"china" 0.00269258730714343 0.000511495869670852 0.00137209972420796 0.00594586881035057 0.00508522842846101 0 0.000625715662288743 0.00383127083253515 0 0 0 0 0 0.00140244586558959 0 0.000577453890306859
"chute" 0.000897529102381145 0.0010229917393417 0.0109767977936636 0 0 0 0.00312857831144371 0 0 0 0 0 0 0 0 0.00115490778061372
"cigar" 0 0.00358047108769597 0.00205814958631193 0.00178376064310517 0.0020340913713844 0 0.00250286264915497 0 0 0 0.00253527197130072 0.00141157206781192 0 0 0 0.00173236167092058
"comparatively" 0 0.000511495869670852 0.00480234903472784 0.000594586881035057 0 0 0.000625715662288743 0.00383127083253515 0 0.00287571173865532 0.00507054394260144 0.00352893016952981 0.00563888575617458 0 0 0.00115490778061372
"complimentary" 0 0.00409196695736682 0 0 0.0040681827427688 0.00141131308569493 0.00250286264915497 0 0 0 0.00126763598565036 0.000705786033905961 0 0 0.00625293106143505 0.00288726945153429
"considerably" 0 0.00358047108769597 0.00205814958631193 0.00237834752414023 0.00508522842846101 0.00141131308569493 0.00125143132457749 0 0 0 0 0.000705786033905961 0 0.00420733759676876 0 0
"contest" 0 0.000511495869670852 0.00274419944841591 0.00178376064310517 0 0 0.00187714698686623 0 0 0 0.00507054394260144 0.00352893016952981 0.00563888575617458 0.00140244586558959 0 0.00173236167092058
"cordial" 0 0.00358047108769597 0 0.00118917376207011 0 0 0.0043800096360212 0.00383127083253515 0.00557429136820982 0 0.00253527197130072 0.000705786033905961 0 0 0 0.00173236167092058
"cultivation" 0 0.00204598347868341 0.000686049862103978 0.000594586881035057 0.0010170456856922 0 0.00125143132457749 0.0076625416650703 0 0 0.00126763598565036 0.00282314413562384 0 0.00420733759676876 0 0.00288726945153429
"dared" 0.000897529102381145 0.00153448760901256 0.000686049862103978 0.00237834752414023 0.0030511370570766 0.00282262617138986 0.00125143132457749 0 0 0 0.00253527197130072 0.00141157206781192 0 0.00420733759676876 0 0.00173236167092058
"daring" 0 0.00153448760901256 0.00137209972420796 0.00178376064310517 0.0020340913713844 0.00282262617138986 0.000625715662288743 0.00191563541626758 0.00278714568410491 0.00287571173865532 0.00253527197130072 0.00141157206781192 0.00845832863426187 0.00140244586558959 0 0.00115490778061372
"deceive" 0.00179505820476229 0.00204598347868341 0.00137209972420796 0.00178376064310517 0.00508522842846101 0 0.00125143132457749 0.00383127083253515 0 0 0.00253527197130072 0.000705786033905961 0 0.00140244586558959 0.00312646553071752 0.000577453890306859
"deity" 0 0.00306897521802511 0 0.00118917376207011 0.0010170456856922 0 0 0 0 0 0.00126763598565036 0.00211735810171788 0 0 0 0.00750690057398917
"describes" 0 0.00153448760901256 0.00137209972420796 0.00178376064310517 0 0 0 0 0 0 0 0.000705786033905961 0.00281944287808729 0.0182317962526646 0 0.00173236167092058
"dip" 0 0.00153448760901256 0.000686049862103978 0.00178376064310517 0 0.00141131308569493 0 0 0 0.00287571173865532 0.00253527197130072 0.00423471620343577 0.00281944287808729 0 0 0.00461963112245487
"directed" 0 0.000511495869670852 0.00548839889683182 0.000594586881035057 0 0 0.00375429397373246 0.00191563541626758 0 0 0 0.00282314413562384 0 0.00420733759676876 0 0.00115490778061372
"discussed" 0 0.00306897521802511 0.000686049862103978 0.00178376064310517 0 0 0.00375429397373246 0.00383127083253515 0 0 0.00760581591390216 0 0.00281944287808729 0 0 0.000577453890306859
"dreamy" 0.000897529102381145 0.00562645456637938 0 0.000594586881035057 0.0010170456856922 0.00282262617138986 0.00187714698686623 0 0 0 0.00253527197130072 0.000705786033905961 0.00563888575617458 0.00140244586558959 0 0.000577453890306859
"drivers" 0 0.0010229917393417 0 0.00713504257242068 0 0 0 0 0.00278714568410491 0 0 0.00282314413562384 0 0 0 0.00404217723214801
"economy" 0 0.000511495869670852 0.000686049862103978 0.00237834752414023 0.00711931979984541 0.00141131308569493 0.00312857831144371 0.00191563541626758 0 0 0.00253527197130072 0 0.00281944287808729 0.00140244586558959 0 0.00115490778061372
"edith^s" 0 0 0 0 0 0 0 0 0 0 0.0329585356269094 0 0 0 0 0
"election" 0 0 0.000686049862103978 0.00178376064310517 0.0111875025426142 0 0.00312857831144371 0.00574690624880273 0 0 0 0 0 0.00140244586558959 0.00312646553071752 0.000577453890306859
"enchanting" 0 0.00306897521802511 0.00343024931051989 0.000594586881035057 0.0010170456856922 0 0 0 0.00557429136820982 0.00287571173865532 0.00126763598565036 0.00423471620343577 0 0.00140244586558959 0 0.00115490778061372
"encouraged" 0 0.00153448760901256 0.00205814958631193 0.000594586881035057 0.0030511370570766 0.00141131308569493 0.00312857831144371 0 0.00278714568410491 0 0.00380290795695108 0.000705786033905961 0.00281944287808729 0.00140244586558959 0.00312646553071752 0.00115490778061372
"envied" 0 0.000511495869670852 0.00137209972420796 0.000594586881035057 0.0020340913713844 0.00705656542847465 0.00375429397373246 0.00383127083253515 0 0.00287571173865532 0.00380290795695108 0 0 0.00280489173117918 0 0.000577453890306859
"eternity" 0 0.00153448760901256 0.00274419944841591 0.00237834752414023 0 0.00282262617138986 0.00187714698686623 0 0 0.00287571173865532 0 0 0.00563888575617458 0.00140244586558959 0 0.00346472334184115
"exploration" 0 0 0.00480234903472784 0 0 0 0 0 0 0 0 0.00211735810171788 0.00563888575617458 0.0140244586558959 0 0.00230981556122744
"fanciful" 0 0.00664944630572108 0.00343024931051989 0.000594586881035057 0 0.00141131308569493 0.000625715662288743 0 0 0 0 0.000705786033905961 0 0 0.00937939659215257 0.000577453890306859
"financial" 0 0.0010229917393417 0.00205814958631193 0.00237834752414023 0.0030511370570766 0 0.00312857831144371 0 0 0 0.0101410878852029 0.000705786033905961 0 0 0 0
"footnote" 0 0 0.0171512465525994 0 0.0010170456856922 0 0 0 0 0 0 0 0 0 0 0
"fur" 0.0134629365357172 0 0.000686049862103978 0.000594586881035057 0.0030511370570766 0 0 0 0 0.00287571173865532 0 0.00141157206781192 0.00281944287808729 0 0.00625293106143505 0
"fury" 0.000897529102381145 0.000511495869670852 0.00274419944841591 0.0041621081672454 0.0010170456856922 0.00141131308569493 0.000625715662288743 0 0 0.00575142347731063 0.00126763598565036 0.00141157206781192 0 0.00420733759676876 0 0.00115490778061372
"gaining" 0.000897529102381145 0.0010229917393417 0.00137209972420796 0.00237834752414023 0.00508522842846101 0.00141131308569493 0.00187714698686623 0.00383127083253515 0 0 0.00253527197130072 0.000705786033905961 0.00563888575617458 0 0 0.000577453890306859
"gale" 0 0.00204598347868341 0 0.00297293440517528 0 0 0 0.00383127083253515 0.00278714568410491 0.00575142347731063 0.00126763598565036 0.000705786033905961 0.00281944287808729 0.00140244586558959 0 0.00461963112245487
"gen" 0 0 0.00205814958631193 0.00356752128621034 0.00508522842846101 0.00141131308569493 0.00625715662288743 0 0 0 0 0 0 0 0 0.000577453890306859
"goin" 0.00628270371666801 0 0.00137209972420796 0.00654045569138563 0.0010170456856922 0 0.00125143132457749 0 0 0 0.00126763598565036 0.000705786033905961 0 0 0 0.000577453890306859
"grasp" 0 0.00204598347868341 0.00274419944841591 0.00118917376207011 0.0030511370570766 0.00141131308569493 0.00187714698686623 0 0.00557429136820982 0 0.00126763598565036 0.00282314413562384 0 0 0.00312646553071752 0.000577453890306859
"harvest" 0 0 0 0.00118917376207011 0 0.00141131308569493 0.00187714698686623 0 0 0 0.00253527197130072 0.000705786033905961 0 0.00981712105912712 0.00312646553071752 0.00519708501276173
"heavily" 0 0.000511495869670852 0.00343024931051989 0.00237834752414023 0.0020340913713844 0.00282262617138986 0 0.00191563541626758 0 0 0.00253527197130072 0.00141157206781192 0 0.00140244586558959 0.00312646553071752 0.00288726945153429
"hers" 0.000897529102381145 0.00255747934835426 0.000686049862103978 0 0.0010170456856922 0.00141131308569493 0.0043800096360212 0 0 0.00287571173865532 0.0063381799282518 0.000705786033905961 0 0.00140244586558959 0.00625293106143505 0
"hiding" 0.00538517461428687 0.0010229917393417 0.00274419944841591 0.00178376064310517 0 0.00423393925708479 0.00187714698686623 0.00191563541626758 0 0.00287571173865532 0 0.000705786033905961 0.00281944287808729 0 0 0.000577453890306859
"highness" 0 0.0010229917393417 0 0.0041621081672454 0.0040681827427688 0 0 0 0 0 0 0.000705786033905961 0 0.00140244586558959 0 0.00635199279337545
"homeward" 0 0.00204598347868341 0 0.00297293440517528 0.0020340913713844 0.00846787851416958 0.00125143132457749 0 0.00278714568410491 0 0.00380290795695108 0 0 0.00420733759676876 0 0
"impress" 0 0.00153448760901256 0 0.000594586881035057 0 0 0.00187714698686623 0.00574690624880273 0 0 0.00126763598565036 0.00494050223734173 0 0.00280489173117918 0.00312646553071752 0.00288726945153429
"independence" 0.000897529102381145 0.0010229917393417 0.000686049862103978 0.00118917376207011 0.0010170456856922 0 0.000625715662288743 0.00383127083253515 0.00278714568410491 0.00287571173865532 0.00507054394260144 0.00423471620343577 0 0 0.00312646553071752 0.00173236167092058
"ink" 0.00269258730714343 0.000511495869670852 0.000686049862103978 0.00237834752414023 0.0010170456856922 0.00423393925708479 0.00187714698686623 0.00191563541626758 0 0.00862713521596595 0 0.00352893016952981 0 0 0 0.000577453890306859
"inspection" 0 0.00255747934835426 0.00205814958631193 0.00118917376207011 0.0010170456856922 0.00282262617138986 0.00250286264915497 0 0 0 0.00126763598565036 0.00352893016952981 0 0 0 0.00173236167092058
"inspiration" 0 0.0010229917393417 0.000686049862103978 0.00237834752414023 0.0020340913713844 0.00705656542847465 0.00125143132457749 0.00574690624880273 0.00557429136820982 0 0 0.000705786033905961 0.00281944287808729 0 0.00312646553071752 0.00115490778061372
"instrument" 0 0.00204598347868341 0 0 0.0020340913713844 0 0 0.00574690624880273 0.00278714568410491 0 0 0.000705786033905961 0 0.00280489173117918 0.00937939659215257 0.00577453890306859
"investigation" 0.00179505820476229 0 0 0.00237834752414023 0.0020340913713844 0 0.00813430360975366 0.00191563541626758 0 0 0 0.00141157206781192 0 0 0.00312646553071752 0.000577453890306859
"irregular" 0 0.00153448760901256 0.000686049862103978 0.000594586881035057 0.0010170456856922 0 0 0 0.00557429136820982 0 0 0.00705786033905961 0.00281944287808729 0.00140244586558959 0 0.00346472334184115
"limited" 0 0.000511495869670852 0.00205814958631193 0 0 0 0.00125143132457749 0.00957817708133788 0.00278714568410491 0 0.00253527197130072 0.00282314413562384 0.0112777715123492 0.00280489173117918 0 0.00115490778061372
"massachusetts" 0 0 0 0.00297293440517528 0 0 0.00625715662288743 0.00191563541626758 0.00278714568410491 0.0143785586932766 0 0.000705786033905961 0 0.00420733759676876 0 0
"massed" 0 0.00255747934835426 0.00548839889683182 0.0041621081672454 0.0010170456856922 0.00141131308569493 0.00125143132457749 0 0 0.00287571173865532 0 0 0 0 0 0.000577453890306859
"morgan" 0 0 0 0.0124863245017362 0.0030511370570766 0 0 0 0 0 0.00253527197130072 0 0 0 0 0
"mother^s" 0.00179505820476229 0.00153448760901256 0.00137209972420796 0.000594586881035057 0.00508522842846101 0 0.0043800096360212 0 0 0.00575142347731063 0.00507054394260144 0 0 0 0 0
"musical" 0 0.00153448760901256 0 0.000594586881035057 0.0020340913713844 0 0.00125143132457749 0 0.00278714568410491 0 0 0.00423471620343577 0 0 0.00312646553071752 0.00577453890306859
"neatly" 0 0.00358047108769597 0.00343024931051989 0.000594586881035057 0.0010170456856922 0.00282262617138986 0.00125143132457749 0.00191563541626758 0.00278714568410491 0 0.00253527197130072 0.000705786033905961 0 0 0.00312646553071752 0.00115490778061372
"offices" 0 0.00153448760901256 0.00137209972420796 0.0041621081672454 0.0020340913713844 0 0.00125143132457749 0.00191563541626758 0.00278714568410491 0 0.00126763598565036 0.000705786033905961 0 0 0 0.00346472334184115
"paddled" 0.0116678783309549 0 0.00343024931051989 0.00118917376207011 0 0.00141131308569493 0 0 0 0 0 0 0.0140972143904364 0 0 0
"paintings" 0 0.00409196695736682 0.00137209972420796 0.000594586881035057 0 0 0.000625715662288743 0.00191563541626758 0 0 0 0.00352893016952981 0 0 0 0.00461963112245487
"pard" 0.000897529102381145 0 0 0.0130809113827713 0 0.00423393925708479 0 0 0 0 0 0 0 0 0 0
"partially" 0 0.00153448760901256 0.000686049862103978 0.00118917376207011 0.0010170456856922 0 0.00125143132457749 0.00191563541626758 0.00278714568410491 0 0.00126763598565036 0.00564628827124769 0.00281944287808729 0 0 0.00288726945153429
"pastime" 0 0.00409196695736682 0.00205814958631193 0.00297293440517528 0.0010170456856922 0 0 0.00191563541626758 0 0.00287571173865532 0 0 0.00563888575617458 0.00420733759676876 0.00625293106143505 0
"peak" 0 0.00306897521802511 0 0.0041621081672454 0 0 0 0 0 0 0 0.00211735810171788 0.0169166572685237 0 0 0.00230981556122744
"perform" 0 0.00409196695736682 0.00274419944841591 0.00118917376207011 0 0.00141131308569493 0 0 0 0 0.00126763598565036 0.00211735810171788 0 0.00280489173117918 0 0.00288726945153429
"perplexed" 0 0.00255747934835426 0.00274419944841591 0.000594586881035057 0.0030511370570766 0.00705656542847465 0.00250286264915497 0 0.00278714568410491 0 0.00253527197130072 0 0 0 0 0.000577453890306859
"pierced" 0 0.00255747934835426 0.00137209972420796 0.00118917376207011 0.0030511370570766 0.00282262617138986 0.000625715662288743 0 0 0 0.00126763598565036 0.00423471620343577 0 0.00140244586558959 0 0.00173236167092058
"pluck" 0.000897529102381145 0.000511495869670852 0.00274419944841591 0.00475669504828045 0.0010170456856922 0.00141131308569493 0.00250286264915497 0 0 0 0 0.00141157206781192 0 0.00420733759676876 0 0.000577453890306859
"poem" 0 0.00204598347868341 0.000686049862103978 0.00118917376207011 0.0030511370570766 0.00282262617138986 0 0.00957817708133788 0.00557429136820982 0 0 0.000705786033905961 0 0 0 0.00346472334184115
